Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,GIDM,18.643,20000,5,820281.0,degree
Bayesian_UCB,GIDM,15.756,20000,5,726648.0,degree
Bayesian_UCB_prior,GIDM,12.642,20000,5,728491.0,degree
TH,GIDM,15.161,20000,5,634823.0,degree
TH_prior,GIDM,15.352,20000,5,672160.0,degree
UCB,GIDM,13.724,20000,1,388477.0,voterank
Bayesian_UCB,GIDM,15.704,20000,1,318559.0,voterank
Bayesian_UCB_prior,GIDM,10.365,20000,1,301236.0,voterank
TH,GIDM,14.217,20000,1,311445.0,voterank
TH_prior,GIDM,14.817,20000,1,316450.0,voterank
UCB,GIDM,12.935,20000,2,551009.0,voterank
Bayesian_UCB,GIDM,13.834,20000,2,430154.0,voterank
Bayesian_UCB_prior,GIDM,12.235,20000,2,413567.0,voterank
TH,GIDM,15.36,20000,2,437382.0,voterank
TH_prior,GIDM,15.212,20000,2,457093.0,voterank
UCB,GIDM,14.231,20000,3,607750.0,voterank
Bayesian_UCB,GIDM,12.847,20000,3,549313.0,voterank
Bayesian_UCB_prior,GIDM,11.716,20000,3,575552.0,voterank
TH,GIDM,13.542,20000,3,534161.0,voterank
TH_prior,GIDM,15.049,20000,3,565356.0,voterank
UCB,GIDM,12.521,20000,4,706760.0,voterank
Bayesian_UCB,GIDM,13.91,20000,4,652941.0,voterank
Bayesian_UCB_prior,GIDM,13.325,20000,4,604295.0,voterank
TH,GIDM,19.374,20000,4,629294.0,voterank
TH_prior,GIDM,17.737,20000,4,606773.0,voterank
UCB,GIDM,22.227,20000,5,925891.0,voterank
Bayesian_UCB,GIDM,13.247,20000,5,729672.0,voterank
Bayesian_UCB_prior,GIDM,13.798,20000,5,715098.0,voterank
TH,GIDM,15.227,20000,5,694125.0,voterank
TH_prior,GIDM,16.119,20000,5,743297.0,voterank
UCB,GIDM,20.721,20000,1,407336.0,shapley_degree
Bayesian_UCB,GIDM,11.054,20000,1,326484.0,shapley_degree
Bayesian_UCB_prior,GIDM,11.1,20000,1,339416.0,shapley_degree
TH,GIDM,10.573,20000,1,306052.0,shapley_degree
TH_prior,GIDM,12.144,20000,1,345975.0,shapley_degree
UCB,GIDM,10.952,20000,2,595698.0,shapley_degree
Bayesian_UCB,GIDM,13.461,20000,2,471444.0,shapley_degree
Bayesian_UCB_prior,GIDM,11.036,20000,2,436574.0,shapley_degree
TH,GIDM,13.789,20000,2,426015.0,shapley_degree
TH_prior,GIDM,12.737,20000,2,459531.0,shapley_degree
UCB,GIDM,11.29,20000,3,616928.0,shapley_degree
Bayesian_UCB,GIDM,13.865,20000,3,606008.0,shapley_degree
Bayesian_UCB_prior,GIDM,12.879,20000,3,496715.0,shapley_degree
TH,GIDM,15.1,20000,3,558539.0,shapley_degree
TH_prior,GIDM,14.786,20000,3,505030.0,shapley_degree
UCB,GIDM,12.563,20000,4,572860.0,shapley_degree
Bayesian_UCB,GIDM,15.309,20000,4,601175.0,shapley_degree
Bayesian_UCB_prior,GIDM,15.856,20000,4,594127.0,shapley_degree
TH,GIDM,16.818,20000,4,608573.0,shapley_degree
TH_prior,GIDM,15.75,20000,4,596011.0,shapley_degree
UCB,GIDM,15.622,20000,5,756256.0,shapley_degree
Bayesian_UCB,GIDM,12.331,20000,5,727597.0,shapley_degree
Bayesian_UCB_prior,GIDM,13.302,20000,5,700887.0,shapley_degree
TH,GIDM,12.344,20000,5,654786.0,shapley_degree
TH_prior,GIDM,12.962,20000,5,659268.0,shapley_degree
UCB,GIDM,10.757,20000,1,362636.0,shapley_threshold
Bayesian_UCB,GIDM,12.526,20000,1,296768.0,shapley_threshold
Bayesian_UCB_prior,GIDM,12.881,20000,1,311029.0,shapley_threshold
TH,GIDM,14.823,20000,1,326122.0,shapley_threshold
TH_prior,GIDM,14.613,20000,1,314729.0,shapley_threshold
UCB,GIDM,12.137,20000,2,583194.0,shapley_threshold
Bayesian_UCB,GIDM,14.312,20000,2,470218.0,shapley_threshold
Bayesian_UCB_prior,GIDM,14.218,20000,2,471162.0,shapley_threshold
TH,GIDM,14.528,20000,2,410946.0,shapley_threshold
TH_prior,GIDM,15.773,20000,2,457633.0,shapley_threshold
UCB,GIDM,12.418,20000,3,577238.0,shapley_threshold
Bayesian_UCB,GIDM,15.253,20000,3,572818.0,shapley_threshold
Bayesian_UCB_prior,GIDM,13.855,20000,3,547203.0,shapley_threshold
TH,GIDM,15.265,20000,3,509657.0,shapley_threshold
TH_prior,GIDM,15.043,20000,3,509110.0,shapley_threshold
UCB,GIDM,14.434,20000,4,678217.0,shapley_threshold
Bayesian_UCB,GIDM,14.574,20000,4,614317.0,shapley_threshold
Bayesian_UCB_prior,GIDM,15.081,20000,4,641616.0,shapley_threshold
TH,GIDM,15.879,20000,4,554827.0,shapley_threshold
TH_prior,GIDM,15.418,20000,4,596882.0,shapley_threshold
UCB,GIDM,12.803,20000,5,719776.0,shapley_threshold
Bayesian_UCB,GIDM,13.601,20000,5,635980.0,shapley_threshold
Bayesian_UCB_prior,GIDM,18.657,20000,5,620696.0,shapley_threshold
TH,GIDM,12.036,20000,5,631793.0,shapley_threshold
TH_prior,GIDM,11.595,20000,5,644941.0,shapley_threshold
UCB,GIDM,9.59,20000,1,428880.0,shapley_closeness
Bayesian_UCB,GIDM,9.843,20000,1,320839.0,shapley_closeness
Bayesian_UCB_prior,GIDM,8.947,20000,1,339171.0,shapley_closeness
TH,GIDM,13.444,20000,1,271055.0,shapley_closeness
TH_prior,GIDM,15.664,20000,1,355518.0,shapley_closeness
UCB,GIDM,18.305,20000,2,592258.0,shapley_closeness
Bayesian_UCB,GIDM,13.365,20000,2,417169.0,shapley_closeness
Bayesian_UCB_prior,GIDM,13.715,20000,2,434043.0,shapley_closeness
TH,GIDM,15.892,20000,2,518800.0,shapley_closeness
TH_prior,GIDM,16.335,20000,2,478206.0,shapley_closeness
UCB,GIDM,15.939,20000,3,551028.0,shapley_closeness
Bayesian_UCB,GIDM,12.239,20000,3,513969.0,shapley_closeness
Bayesian_UCB_prior,GIDM,14.002,20000,3,552424.0,shapley_closeness
TH,GIDM,13.949,20000,3,484699.0,shapley_closeness
TH_prior,GIDM,13.71,20000,3,543614.0,shapley_closeness
UCB,GIDM,17.789,20000,4,667533.0,shapley_closeness
Bayesian_UCB,GIDM,16.663,20000,4,637198.0,shapley_closeness
Bayesian_UCB_prior,GIDM,11.696,20000,4,618966.0,shapley_closeness
TH,GIDM,14.52,20000,4,614583.0,shapley_closeness
TH_prior,GIDM,14.208,20000,4,601764.0,shapley_closeness
UCB,GIDM,17.482,20000,5,749291.0,shapley_closeness
Bayesian_UCB,GIDM,16.045,20000,5,712072.0,shapley_closeness
Bayesian_UCB_prior,GIDM,16.378,20000,5,614447.0,shapley_closeness
TH,GIDM,13.208,20000,5,668755.0,shapley_closeness
TH_prior,GIDM,13.209,20000,5,658000.0,shapley_closeness
